category,brand,model,price,image_url,image_file,source_name,source_url,detail_url,ram,storage,processor,display,gpu,battery,camera,os,id,usage,price_text
Laptop,ASUS,"Asus ROG Zephyrus G14 GA402XV-N2053WS | 14"" WQXGA | Ryzen 9 7940HS | GeForce RTX 4060 | 16GB RAM | 1TB SSD | WIN 11",8000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,16GB RAM,1TB SSD,Ryzen 9 7940HS,WQXGA,GeForce RTX 4060,,,WIN 11,41,,
Laptop,ASUS,"Asus ROG Zephyrus G14 GA402XV-N2053WS | 14"" WQXGA | Ryzen 9 7940HS | GeForce RTX 4060 | 16GB RAM | 1TB SSD | WIN 11",8400.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-28-JC_AsusROGZephyrusG14GA402XV-N2053WS.jpg?v=1777965471&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_ROG_Zephyrus_G14_GA402XV-N2053WS_14_WQXGA_Ryzen_9_7940HS_GeForce_RTX_4060_1_392861510c.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/products/asus-rog-rog-zephyrus-g14-ga402xv-n2053ws,16GB RAM,1TB SSD,Ryzen 9 7940HS,WQXGA,GeForce RTX 4060,,,WIN 11,42,,
Laptop,ASUS,ASUS TUF Gaming A14 FA401KH-RG009WSM R7 AI 350 RTX5050/8GB 1TB SSD 16GB WIN11 GRAY,8500.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/collections/all-laptops?page=4,8GB,1TB SSD,,,"RTX5050/8GB 1TB SSD 16GB WIN11 GRAY PHP8,500.00",,,WIN11,43,,
Laptop,ASUS,"Asus Zenbook Flip UP3404VA-KN119WS | 14"" OLED | i5-1340P | Iris® Xe Graphics | 16 GB RAM | 512 GB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUP3404VA-KN119WSi5-1340P512GBSSD16GBWIN11BLUE.jpg?v=1776225511&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_Zenbook_Flip_UP3404VA-KN119WS_14_OLED_i5-1340P_Iris_Xe_Graphics_16_GB_RAM_5_69d7615b09.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/products/asus-zenbook-flip-up3404va-kn119ws,16 GB RAM,512 GB SSD,,00 In | OLED,,,,WIN 11,44,,
Laptop,ASUS,"ASUS Zenbook A14 UX3407QA-SB386WSM | 14"" WUXGA | Snapdragon® X X1 26 100 | Qualcomm® Adreno™ | 16 GB RAM | 512 GB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUX3407QA-SB386WSMXX126100512GBSSD16GBWIN11DARKBEIGE_84b9f791-8ae6-470c-b3d0-5ba2177c7cd8.jpg?v=1776229669&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_Zenbook_A14_UX3407QA-SB386WSM_14_WUXGA_Snapdragon_X_X1_26_100_Qualcomm_Adre_c0edfd0c0d.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/products/asus-zenbook-a14-ux3407qa-sb386wsm-14-wuxga-qualcomm%C2%AE-adreno%E2%84%A2-16-gb-ram-512-gb-ssd-win-11,16 GB RAM,512 GB SSD,Snapdragon® X X1 26 100,00 In | WUXGA,Adreno™,,,WIN 11,45,,
Laptop,ASUS,"Asus Zenbook 14 UX3407QA-SB397WSM | 14"" WUXGA | Snapdragon® X X1 | Qualcomm® Adreno™| 16 GB RAM | 512 GB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUX3407QA-SB397WSMXX126100512GBSSD16GBWIN11ICELANDGRAY.jpg?v=1776229793&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_Zenbook_14_UX3407QA-SB397WSM_14_WUXGA_Snapdragon_X_X1_Qualcomm_Adreno_16_GB_8ea4662303.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/products/asus-zenbook-14-ux3407qa-sb397wsm-14-wuxga-snapdragon%C2%AE-x-x1-qualcomm%C2%AE-adreno%E2%84%A2-16-gb-ram-512-gb-ssd-win-11,16 GB RAM,512 GB SSD,Snapdragon® X X1,00 In | WUXGA,Adreno™,,,WIN 11,46,,
Laptop,ASUS,"ASUS ZenBook S 13 OLED UX5304MA |13.3"" OLED | Ultra 7 155U | Intel Graphics | 16GB RAM | 1TB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUX5304MA-NQ152WSUltra7-155U1TBSSD16GBWIN11GREY.jpg?v=1776229830&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ZenBook_S_13_OLED_UX5304MA_13_3_OLED_Ultra_7_155U_Intel_Graphics_16GB_RAM_1_a56a9e0a3e.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/products/asus-zenbook-s-13-oled-ux5304ma,16GB RAM,1TB SSD,,00 In | OLED,,,,WIN 11,47,,
Laptop,ASUS,"Asus Zenbook 14 OLED UX3405CA-PZ518WSM | 14"" OLED | Intel® Core™ Ultra 7 255H | Intel Arc Graphics | 16 GB RAM | 512 GB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-27_AsusZenbook14OLEDUX3405CA-PZ518WSM.jpg?v=1777953551&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_Zenbook_14_OLED_UX3405CA-PZ518WSM_14_OLED_Intel_Core_Ultra_7_255H_Intel_Arc_af18fd7c4c.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/products/asus-zenbook-14-oled-ux3405ca-pz518wsm,16 GB RAM,512 GB SSD,,00 In | OLED,Intel Arc Graphics,,,WIN 11,48,,
Laptop,ASUS,"ASUS ROG Strix G16 G614JU-N3532WSM | 16"" FHD+ | i5-13450HX | GeForce RTX 4050 | 16GB RAM | 512GB SSD | WIN 11",9000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/collections/all-laptops?page=3,16GB RAM,512GB SSD,,FHD,GeForce RTX 4050,,,WIN 11,49,,
Laptop,ASUS,"ASUS ZenBook S 13 OLED UX5304MA |13.3"" OLED | Ultra 7 155U | Intel Graphics | 16GB RAM | 1TB SSD | WIN 11 WITH MICROSOFT 365",9000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/collections/all-laptops?page=3,16GB RAM,1TB SSD,,OLED,,,,WIN 11,50,,
Laptop,ASUS,"ASUS ROG Strix G16 G615JHR-S5050WSM | 16"" WQXGA | Core i7-14650HX | NVIDIA GeForce RTX 5050 | 16GB RAM | 1TB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-27_ASUSROGStrixG16G615JHR-S5050WSM.jpg?v=1777948474&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_Strix_G16_G615JHR-S5050WSM_16_WQXGA_Core_i7-14650HX_NVIDIA_GeForce_RTX__271156654a.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/asus-rog-strix-g16-g615jhr-s5050wsm-16-wqxga-core-i7-14650hx-nvidia-geforce-rtx-5050-16gb-ram-1tb-ssd-win-11,16GB RAM,1TB SSD,Core i7-14650HX,00 In | WQXGA,NVIDIA GeForce RTX 5050,,,WIN 11,51,,
Laptop,ASUS,"ASUS TUF Gaming F16 FX608JH-RV053WSM | 16"" WUXGA | i5-13450HX | NVIDIA® GeForce RTX™ 5050 | 16 GB RAM | 512 GB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-27_ASUSTUFGamingF16FX608JH-RV053WSM.jpg?v=1777952845&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_TUF_Gaming_F16_FX608JH-RV053WSM_16_WUXGA_i5-13450HX_NVIDIA_GeForce_RTX_5050_92f7224171.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/asus-tuf-gaming-f16-fx608jh-rv053wsm,16 GB RAM,512 GB SSD,,00 In | WUXGA,,,,WIN 11,52,,
Laptop,ASUS,"Asus Zenbook S 13 UX5304VA-NQ062WS | 13.3"" OLED | i5-1335U | Iris® Xe Graphics | 16 GB RAM | 512 GB SSD | WIN 11",9000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=6,https://www.gigahertz.com.ph/collections/all-laptops?page=6,16 GB RAM,512 GB SSD,,OLED,,,,WIN 11,53,,
Laptop,ASUS,"Asus ROG Strix G17 G713RC-HX073W | 17.3"" FHD | Ryzen 7 6800H | GeForce RTX 3050 | 8GB RAM | 1TB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-29_AsusROGStrixG17G713RC-HX073W.jpg?v=1777968246&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_ROG_Strix_G17_G713RC-HX073W_17_3_FHD_Ryzen_7_6800H_GeForce_RTX_3050_8GB_RAM_e2020a0f0b.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/products/asus-rog-strix-g17-g713rc-hx073w,8GB RAM,1TB SSD,Ryzen 7 6800H,FHD,GeForce RTX 3050,,,WIN 11,54,,
Laptop,ASUS,"Asus ROG Zephyrus G14 GA403UI-QS066WSM Gaming Laptop | 14"" OLED | Ryzen 9 8945HS | GeForce RTX 4070 | 32GB RAM | 1TB SSD | WIN 11",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-28-JC_AsusROGZephyrusG14GA403UI-QS066WSM.jpg?v=1777965517&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_ROG_Zephyrus_G14_GA403UI-QS066WSM_Gaming_Laptop_14_OLED_Ryzen_9_8945HS_GeFo_5bdf1e4336.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/products/asus-rog-zephyrus-g14-ga403ui-qs066ws-gaming-laptop-14-oled-ryzen-9-8945hs-geforce-rtx-4070-32gb-ram-1tb-ss,32GB RAM,1TB SSD,Ryzen 9 8945HS,OLED,GeForce RTX 4070,,,WIN 11,55,,
Laptop,ASUS,"ASUS ProArt PZ13 HT5306QA 13.3"" 3K Touch Laptop [OLED][Snapdragon X Plus][Qualcomm Adreno GPU][16GB LPDDR5X][1TB SSD]",10000.0,https://benstore.com.ph/34893-home_default/asus-proart-pz13-ht5306qa-133-3k-touch-laptop-oled-snapdragon-x-plus-qualcomm-adreno-gpu-16gb-lpddr5x-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ProArt_PZ13_HT5306QA_13_3_3K_Touch_Laptop_OLED_Snapdragon_X_Plus_Qualcomm_A_f45efa8f40.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops,https://benstore.com.ph/asus/6164-asus-proart-pz13-ht5306qa-133-3k-touch-laptop-oled-snapdragon-x-plus-qualcomm-adreno-gpu-16gb-lpddr5x-1tb-ssd-.html,16GB LPDDR5X,1TB SSD,Snapdragon X Plus,OLED,Adreno GPU,,,,56,,
Laptop,ASUS,"ASUS ROG Zephyrus G16 GU605CP 16"" Gaming Laptop [OLED][240Hz][Ultra 9 285H][RTX 5070 8GB][16GB LPDDR5X][1TB SSD]",10000.0,https://benstore.com.ph/37972-home_default/asus-rog-zephyrus-g16-gu605cp-16-gaming-laptop-oled-240hz-ultra-9-285h-rtx-5070-8gb-16gb-lpddr5x-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_Zephyrus_G16_GU605CP_16_Gaming_Laptop_OLED_240Hz_Ultra_9_285H_RTX_5070__978ec604c7.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops,https://benstore.com.ph/asus/6512-asus-rog-zephyrus-g16-gu605cp-16-gaming-laptop-oled-240hz-ultra-9-285h-rtx-5070-8gb-16gb-lpddr5x-1tb-ssd-.html,8GB,1TB SSD,,OLED | 240Hz,RTX 5070 8GB,,,,57,,
Laptop,ASUS,"ASUS ProArt PX13 HN7306EA 13.3"" 3K Touch Laptop [OLED][Ryzen AI Max+ 388][AMD Radeon][32GB LPDDR5X][512GB SSD]",10000.0,https://benstore.com.ph/39204-home_default/asus-proart-px13-hn7306ea-133-3k-touch-laptop-oled-ryzen-ai-max-388-amd-radeon-32gb-lpddr5x-512gb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ProArt_PX13_HN7306EA_13_3_3K_Touch_Laptop_OLED_Ryzen_AI_Max_388_AMD_Radeon__9ff4905e80.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops,https://benstore.com.ph/asus/6680-asus-proart-px13-hn7306ea-133-3k-touch-laptop-oled-ryzen-ai-max-388-amd-radeon-32gb-lpddr5x-512gb-ssd-.html,32GB LPDDR5X,512GB SSD,,OLED,AMD Radeon,,,,58,,
Laptop,ASUS,"ASUS ROG FLOW Z13 GZ302EA-DS96 13.4"" Gaming Laptop [180Hz][Ryzen AI MAX 390][Integrated AMD Radeon][32GB LPDDR5X][1TB SSD]",10000.0,https://benstore.com.ph/35848-home_default/asus-rog-flow-z13-gz302ea-ds96-134-gaming-laptop-180hz-ryzen-ai-max-390-integrated-amd-radeon-32gb-lpddr5x-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_FLOW_Z13_GZ302EA-DS96_13_4_Gaming_Laptop_180Hz_Ryzen_AI_MAX_390_Integra_022f9b6a1a.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops,https://benstore.com.ph/asus/6271-asus-rog-flow-z13-gz302ea-ds96-134-gaming-laptop-180hz-ryzen-ai-max-390-integrated-amd-radeon-32gb-lpddr5x-1tb-ssd-.html,32GB LPDDR5X,1TB SSD,,180Hz,AMD Radeon,,,,59,,
Laptop,ASUS,"ASUS ROG STRIX G18 G814PM-ES96 18"" QHD+ Gaming Laptop [240Hz][Ryzen 9 8940HX][RTX 5060 8GB][32GB DDR5][1TB SSD]",10000.0,https://benstore.com.ph/36946-home_default/asus-rog-strix-g18-g814pm-es96-18-qhd-gaming-laptop-240hz-ryzen-9-8940hx-rtx-5060-8gb-32gb-ddr5-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_STRIX_G18_G814PM-ES96_18_QHD_Gaming_Laptop_240Hz_Ryzen_9_8940HX_RTX_506_e1d11614c9.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops,https://benstore.com.ph/asus/6400-asus-rog-strix-g18-g814pm-es96-18-qhd-gaming-laptop-240hz-ryzen-9-8940hx-rtx-5060-8gb-32gb-ddr5-1tb-ssd-.html,8GB,1TB SSD,Ryzen 9 8940HX,QHD | 240Hz,RTX 5060 8GB,,,,60,,
Laptop,ASUS,"ASUS TUF A14 FA401EA-DS96 14"" Gaming Laptop [165Hz][AMD Ryzen Al Max+ 392][AMD Radeon 8060S][32GB LPDDR5X][1TB SSD][Jaeger Gray]",10000.0,https://benstore.com.ph/39159-home_default/asus-tuf-a14-fa401ea-ds96-14-gaming-laptop-165hz-amd-ryzen-al-max-392-amd-radeon-8060s-32gb-lpddr5x-1tb-ssd-jaeger-gray-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_TUF_A14_FA401EA-DS96_14_Gaming_Laptop_165Hz_AMD_Ryzen_Al_Max_392_AMD_Radeon_e745f2a181.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops?page=3,https://benstore.com.ph/asus/6665-asus-tuf-a14-fa401ea-ds96-14-gaming-laptop-165hz-amd-ryzen-al-max-392-amd-radeon-8060s-32gb-lpddr5x-1tb-ssd-jaeger-gray-.html,32GB LPDDR5X,1TB SSD,,165Hz,AMD Radeon 8060S,,,,61,,
Laptop,ASUS,"ASUS ProArt GoPro HN7306EAC-PS99T 13.3"" 3K Touch Gaming Laptop [OLED][Ryzen AI Max+ 395][AMD Radeon][128GB LPDDR5X][1TB SSD]",10000.0,https://benstore.com.ph/38996-home_default/asus-proart-gopro-hn7306eac-ps99t-133-3k-touch-gaming-laptop-oled-ryzen-ai-max-395-amd-radeon-128gb-lpddr5x-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ProArt_GoPro_HN7306EAC-PS99T_13_3_3K_Touch_Gaming_Laptop_OLED_Ryzen_AI_Max__d9fe6e0c49.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops?page=3,https://benstore.com.ph/asus/6645-asus-proart-gopro-hn7306eac-ps99t-133-3k-touch-gaming-laptop-oled-ryzen-ai-max-395-amd-radeon-128gb-lpddr5x-1tb-ssd-.html,128GB LPDDR5X,1TB SSD,,OLED,AMD Radeon,,,,62,,
Laptop,ASUS,"ASUS ROG STRIX SCAR 16 G635LW-XS97 16"" QHD+ Gaming Laptop [240Hz][Ultra 9 275HX][RTX 5080 16GB][32GB DDR5][2TB SSD]",10000.0,https://benstore.com.ph/36034-home_default/asus-rog-strix-scar-16-g635lw-xs97-16-qhd-gaming-laptop-240hz-ultra-9-275hx-rtx-5080-16gb-32gb-ddr5-2tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_STRIX_SCAR_16_G635LW-XS97_16_QHD_Gaming_Laptop_240Hz_Ultra_9_275HX_RTX__164d93bb2c.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops?page=6,https://benstore.com.ph/asus/6294-asus-rog-strix-scar-16-g635lw-xs97-16-qhd-gaming-laptop-240hz-ultra-9-275hx-rtx-5080-16gb-32gb-ddr5-2tb-ssd-.html,16GB,2TB SSD,,QHD | 240Hz,RTX 5080 16GB,,,,63,,
Laptop,ASUS,ASUS ROG Zephyrus G14 GA403WR 14” Gaming Laptop [OLED][120Hz][Ryzen AI 9 HX 370][RTX 5070Ti 12GB][32GB LPDDR5X][1TB SSD],10000.0,https://benstore.com.ph/35152-home_default/asus-rog-zephyrus-g14-ga403wr-14-gaming-laptop-oled-120hz-ryzen-ai-9-hx-370-rtx-5070ti-12gb-32gb-lpddr5x-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_Zephyrus_G14_GA403WR_14_Gaming_Laptop_OLED_120Hz_Ryzen_AI_9_HX_370_RTX__a96acb501e.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops?page=6,https://benstore.com.ph/asus/6190-asus-rog-zephyrus-g14-ga403wr-14-gaming-laptop-oled-120hz-ryzen-ai-9-hx-370-rtx-5070ti-12gb-32gb-lpddr5x-1tb-ssd-.html,12GB,1TB SSD,Ryzen AI 9 HX 370,OLED | 120Hz,RTX 5070Ti 12GB,,,,64,,
Laptop,ASUS,"ASUS ROG FLOW Z13 GZ302EA 13.4"" Gaming Laptop [180Hz][Ryzen AI MAX+ 395][Integrated AMD Radeon][64GB LPDDR5X][1TB SSD]",10000.0,https://benstore.com.ph/38087-home_default/asus-rog-flow-z13-gz302ea-134-gaming-laptop-180hz-ryzen-ai-max-395-integrated-amd-radeon-64gb-lpddr5x-1tb-ssd-.jpg,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ROG_FLOW_Z13_GZ302EA_13_4_Gaming_Laptop_180Hz_Ryzen_AI_MAX_395_Integrated_A_f3cedc5c4b.jpg,Benstore Laptops,https://benstore.com.ph/327-laptops?page=7,https://benstore.com.ph/asus/6522-asus-rog-flow-z13-gz302ea-134-gaming-laptop-180hz-ryzen-ai-max-395-integrated-amd-radeon-64gb-lpddr5x-1tb-ssd-.html,64GB LPDDR5X,1TB SSD,,180Hz,AMD Radeon,,,,65,,
Laptop,ASUS,"Asus Zenbook 14 OLED UX3402ZA-KM064WS | 14"" OLED | i7-1260P | Iris Xe Graphics | 16GB RAM | 512GB SSD | WIN 11",10000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUX3402ZA-KM064WSi7-1260P512GBSSD16GBWIN11BLUE.jpg?v=1776225570&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_Zenbook_14_OLED_UX3402ZA-KM064WS_14_OLED_i7-1260P_Iris_Xe_Graphics_16GB_RAM_e2bc162c9d.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/products/asus-zenbook-14-oled-ux3402za-km064ws,16GB RAM,512GB SSD,,00 In | OLED,,,,WIN 11,66,,
Laptop,ASUS,"ASUS ZenBook S 13 OLED UX5304MA |13.3"" OLED | Ultra 7 155U | Intel Graphics | 16GB RAM | 1TB SSD | WIN 11 WITH MICROSOFT 365",10000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUX5304MA-NQ152WSMUltra7-155U1TBSSD16GBWIN11GREY.jpg?v=1776229875&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_ZenBook_S_13_OLED_UX5304MA_13_3_OLED_Ultra_7_155U_Intel_Graphics_16GB_RAM_1_197fc4c6a3.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/products/asus-zenbook-s-13-oled-ux5304ma-copy,16GB RAM,1TB SSD,,00 In | OLED,,,,WIN 11,67,,
Laptop,ASUS,"Asus Zenbook S 13 UX5304VA-NQ204WS | 13.3"" OLED | i7-1355U | Iris® Xe Graphics | 16 GB RAM | 512 GB SSD | WIN 11",10000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-08_LAP-ASUSUX5304VA-NQ204WSI7-1355U512GBSSD16GBWIN11GRAY.jpg?v=1776229903&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_Asus_Zenbook_S_13_UX5304VA-NQ204WS_13_3_OLED_i7-1355U_Iris_Xe_Graphics_16_GB_RAM_b8f444a597.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/products/asus-zenbook-s-13-ux5304va-nq204ws,16 GB RAM,512 GB SSD,,00 In | OLED,,,,WIN 11,68,,
Laptop,ASUS,"Asus ROG Flow Z13 GZ302EA-RU038WSM | 13.4"" WQXGA | AMD Ryzen™ AI MAX+ 395 | AMD Radeon | 32GB RAM | 1TB SSD | WIN 11",10000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/collections/all-laptops?page=3,32GB RAM,1TB SSD,,WQXGA,AMD Radeon,,,WIN 11,69,,
Laptop,ASUS,"ASUS ZenBook S 13 OLED UX5304MA |13.3"" OLED | Ultra 7 155U | Intel Graphics | 16GB RAM | 1TB SSD | WIN 11",10000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/collections/all-laptops?page=3,16GB RAM,1TB SSD,,OLED,,,,WIN 11,70,,
Laptop,ASUS,ASUS TUF Gaming A14 FA401KH-RG009WSM R7 AI 350 RTX5050/8GB 1TB SSD 16GB WIN11 GRAY,10000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-27_ASUSTUFGamingA14FA401KH-RG009WSM.jpg?v=1777952650&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_ASUS_ASUS_TUF_Gaming_A14_FA401KH-RG009WSM_R7_AI_350_RTX5050_8GB_1TB_SSD_16GB_WIN11_GR_939bdab5a8.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/products/asus-tuf-gaming-a14-fa401kh-rg009wsm-r7-ai-350-rtx5050-8gb-1tb-ssd-16gb-win11-gray,8GB,1TB SSD,,00 In,"RTX5050/8GB 1TB SSD 16GB WIN11 GRAY Save PHP10,000.00 ASUS TUF Gaming A14 FA401KH-RG009WSM R7 AI 350 RTX5050/8GB 1TB SSD 16GB WIN11 GRAY Sale price PHP100,999.00 Regular price PHP110,999.00 In stock Add to cart Quick view",,,WIN11,71,,
Laptop,ASUS,"ASUS TUF Gaming A16 FA607NUG-RL118WSM | 16"" WUXGA | AMD Ryzen 7 7445HS | GeForce RTX 4050 | 16GB RAM | 512GB SSD | WIN 11",10000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/collections/all-laptops?page=4,16GB RAM,512GB SSD,AMD Ryzen 7 7445HS,WUXGA,GeForce RTX 4050,,,WIN 11,72,,
Laptop,ASUS,"ASUS ROG Zephyrus G14 GA403UH | 14"" OLED | AMD Ryzen 9 270 | GeForce RTX 5050 | 16GB RAM | 1TB SSD | WIN 11",10000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/collections/all-laptops?page=4,16GB RAM,1TB SSD,AMD Ryzen 9 270,OLED,GeForce RTX 5050,,,WIN 11,73,,
Laptop,ASUS,Asus Asus ROG Zephyrus G14 GA403UV-QS091W 14inch OLED 120Hz | AMD Ryzen 9 8945HS | 32GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB | Windows 11 Home,10000.0,https://shop.villman.com/cdn/shop/files/QS091W_{width}x.jpg?v=1736182320,,VillMan Shop New Models,https://shop.villman.com/collections/new-models,https://shop.villman.com/products/asus-rog-zephyrus-g14-ga403uv-qs091w,32GB RAM,1TB SSD,AMD Ryzen 9 8945HS,14inch | OLED | 120Hz,NVIDIA GeForce RTX 4060 8GB,,,Windows 11 Home,74,,
Laptop,ASUS,"Asus ROG Strix Scar 16 G635LW-RW118WSM | 16"" WQXGA | Intel Ultra 9 275HX | NVIDIA® GeForce RTX™ 5080 | 32GB RAM | 2TB SSD | WIN 11",10100.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,32GB RAM,2TB SSD,,WQXGA,,,,WIN 11,75,,
